,placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,monday,tuesday,wednesday,thursday,friday,saturday,sunday,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp,info
1250,https://www.google.com/maps/place/%27%27+t+klein+frituurken%27/data=!4m7!3m6!1s0x47c391f79611503f:0xd8245a272d73377e!8m2!3d51.0944851!4d4.143391!16s%2Fg%2F11hchz1_xn!19sChIJP1ARlveRw0cRfjdzLSdaJNg,' t klein frituurken,4.5,45.0,Frituur,· Dine-in · Takeaway · Delivery,"Tweebruggenplein 9220, 9220 Hamme, Belgium","34VV+Q9 Hamme, Belgium",https://t-klein-frituurken-kassa.unipage.eu/,,4:30–10 PM,Closed,4:30–10 PM,4:30 PM–12 AM,4:30 PM–12 AM,"11:30 AM–2 PM, 4:30 PM–12 AM","11:30 AM–2 PM, 4:30 PM–12 AM",Closed,https://lh5.googleusercontent.com/p/AF1QipMKTvaw6qhK6t9ZoERxee-LOa5u5lgNRuh1xW29=w408-h306-k-no,False,51.09443750000001,4.14343749999999,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:25:20.593Z,
1251,https://www.google.com/maps/place/De+Friterie/data=!4m7!3m6!1s0x47c389111f25e9ad:0x9f16eec18d788857!8m2!3d51.2181218!4d4.1294353!16s%2Fg%2F11rrqg02gq!19sChIJreklHxGJw0cRV4h4jcHuFp8,De Friterie,3.5,57.0,Frituur,· Dine-in · Delivery,"Nieuwstraat 19, 9170 Sint-Gillis-Waas, Belgium","649H+6Q Sint-Gillis-Waas, Belgium",https://www.de-friterie-sint-gillis-waas.be/,+32 3 254 22 53,Closed,Closed,4:30–9 PM,4:30–9 PM,4:30–9 PM,4:30–9 PM,4:30–9 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipO4hLjycKwyxby3mW7FX4JVAaZmBLNnQaArD0_O=w533-h240-k-no,False,51.21806249999999,4.129437500000009,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:25:26.924Z,
1252,https://www.google.com/maps/place/The+Petit+Chef/data=!4m7!3m6!1s0x47c3854491e5addb:0xfd2f8962a918d90!8m2!3d51.1251337!4d4.0351369!16s%2Fg%2F1pxwp4w_k!19sChIJ263lkUSFw0cRkI2RKpb40g8,The Petit Chef,4.6,168.0,Frituur,· Dine-in · Takeaway · Delivery,"Grote Baan 271, 9250 Waasmunster, Belgium","42GP+33 Waasmunster, Belgium",http://www.depetitchef.be/,+32 3 336 64 71,Closed,5–9 PM,"11:30 AM–2 PM, 5–9 PM","11:30 AM–2 PM, 5–9 PM","11:30 AM–2 PM, 5–10 PM",5–10 PM,Closed,Closed today,https://lh5.googleusercontent.com/p/AF1QipOW9vDYgGldd2vk7uV6eT85qcFsm0lAfwW4NLV3=w426-h240-k-no,True,51.1251875,4.035187499999992,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:25:33.880Z,
1253,https://www.google.com/maps/place/De+Lekkerbek/data=!4m7!3m6!1s0x47c37f0dabe5f719:0x457997089267dc51!8m2!3d51.201463!4d3.8102047!16s%2Fg%2F11r9nspz08!19sChIJGfflqw1_w0cRUdxnkgiXeUU,De Lekkerbek,4.8,132.0,Frituur,· Dine-in · Takeaway · Delivery,"Grote Markt 27, 9060 Zelzate, Belgium","6R26+H3 Zelzate, Belgium",https://www.frituurdelekkerbek.be/,+32 479 83 87 07,4:30–9 PM,Closed,4:30–9:30 PM,"11:30 AM–1:30 PM, 4:30–10 PM","11:30 AM–1:30 PM, 4:30–9:30 PM",4:30–10 PM,4:30–9 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipNsupAXm8uxRQ9w8D2aN5JPvGFoHSuFkmtfAahW=w532-h240-k-no,True,51.20143749999998,3.810187499999998,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:25:40.381Z,
1254,https://www.google.com/maps/place/Frituur+Joan/data=!4m7!3m6!1s0x47c379ecbaecda61:0x5132b0484f29c87f!8m2!3d51.1991145!4d3.8118378!16s%2Fg%2F11tf2426qd!19sChIJYdrsuux5w0cRf8gpT0iwMlE,Frituur Joan,5.0,1.0,Frituur,,"Grote Markt, 9060 Zelzate, Belgium","5RX6+JP Zelzate, Belgium",,,5–10:30 PM,5–10:30 PM,5–10:30 PM,5–10:30 PM,5–11:30 PM,5–11:30 PM,5–10:30 PM,Closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TwyV5ORIO7QIlwAn3CHizA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.6761&pitch=0&thumbfov=100,False,51.19906250000001,3.811812499999988,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:25:47.485Z,
1255,https://www.google.com/maps/place/Bro%27s+Place/data=!4m7!3m6!1s0x47c39a7db66a91f3:0xb7c4bc97623355f9!8m2!3d51.0659981!4d4.0329996!16s%2Fg%2F11c1s28jh3!19sChIJ85Fqtn2aw0cR-VUzYpe8xLc,Bro's Place,4.8,135.0,Frituur,· Dine-in · Takeaway · Delivery,"Kouterstraat 25, 9240 Zele, Belgium","328M+95 Zele, Belgium",https://m.facebook.com/BROS-PLACE-738471792923387/,,Closed,Closed,"11:30 AM–1:30 PM, 5–9 PM","11:30 AM–1:30 PM, 5–9 PM","11:30 AM–1 PM, 5–9 PM",5–9 PM,5–9 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipOZwPIa_GLdjImuaWE8fdtGLr_OaEhK6DmTE35B=w408-h306-k-no,False,51.0659375,4.0329374999999885,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:25:55.532Z,
1256,https://www.google.com/maps/place/Frituur+%27t+Frietkaffee/data=!4m7!3m6!1s0x47c38613d79d5423:0xf95c8b7702569359!8m2!3d51.2074644!4d4.0422245!16s%2Fg%2F1tls1_s1!19sChIJI1Sd1xOGw0cRWZNWAneLXPk,Frituur 't Frietkaffee,4.5,86.0,Restaurant,· Dine-in · Takeaway,"Polenlaan 17, 9190 Stekene, Belgium","624R+XV Stekene, Belgium",http://tfrietkaffee.one2three.be/,+32 3 276 64 38,4:30–9 PM,4:30–9 PM,Closed,Closed,"11:30 AM–1:30 PM, 4:30–9:30 PM",4:30–9:30 PM,4:30–9 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipPOhAB_eAuGiMyPw1PdqvRd-Y_FIcn9jJNdUsIX=w426-h240-k-no,True,51.20743749999998,4.042187499999997,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:26:02.840Z,
1257,https://www.google.com/maps/place/Frituur+Smulboetiek/data=!4m7!3m6!1s0x47c3907e329a60b9:0xa2000023f924d0bc!8m2!3d51.0686981!4d4.0452896!16s%2Fg%2F11fz9cyjyn!19sChIJuWCaMn6Qw0cRvNAk-SMAAKI,Frituur Smulboetiek,3.7,30.0,Fast food restaurant,· Dine-in · Takeaway · No-contact delivery,"Zandberg 5, 9240 Zele, Belgium","329W+F4 Zele, Belgium",http://www.smulboetiek-zele.be/,+32 52 22 17 68,Closed,Closed,5–10 PM,5–10 PM,5–10 PM,5–10 PM,5–9:30 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipPZXybP6Px7hbHBalSBkzA1YmIb3lZ00h8Tfj1Y=w408-h306-k-no,True,51.06868750000002,4.04531249999998,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:26:09.029Z,
1258,https://www.google.com/maps/place/Friet+Maison/data=!4m7!3m6!1s0x47c388d290e769bb:0x5758ebd5031111af!8m2!3d51.1932883!4d4.098084!16s%2Fg%2F11fp1t4w0m!19sChIJu2nnkNKIw0cRrxERA9XrWFc,Friet Maison,4.6,45.0,Fast food restaurant,· Dine-in · Kerbside pickup · Delivery,"Beekstraat 1, 9170 Sint-Gillis-Waas, Belgium","53VX+86 Sint-Gillis-Waas, Belgium",https://frietmaison.be/,,Closed,Closed,5–8:30 PM,5–8:30 PM,5–9 PM,5–9 PM,5–9 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipPpntauRFQgmgeL7L8LT6bXo90rvQSNpRgMAQFd=w408-h306-k-no,True,51.193312500000005,4.098062500000012,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:26:15.306Z,Identifies as women-owned
1259,https://www.google.com/maps/place/Frituur+De+Velle/data=!4m7!3m6!1s0x47c38cf66e32b24b:0xee5a971a868af2c4!8m2!3d51.1607846!4d4.207812!16s%2Fg%2F11xndvkr_!19sChIJS7IybvaMw0cRxPKKhhqXWu4,Frituur De Velle,4.6,60.0,Restaurant,· Dine-in · Takeaway · Delivery,"Velle, 9140 Temse, Belgium","5665+84 Temse, Belgium",https://weiny.top/frituur-de-velle,,Closed,Closed,Closed,Closed,5–10 PM,5–9 PM,5–9 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipOS1iulvITaN2OumNfvycLZs-cbwvKEqm-EGJ3t=w408-h544-k-no,True,51.160812500000006,4.207812499999974,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:26:22.584Z,
1260,https://www.google.com/maps/place/patatas+fritas/data=!4m7!3m6!1s0x47c392a5230f5399:0x19f504cbc53621bc!8m2!3d51.0936738!4d4.2307119!16s%2Fg%2F11bx1rsly_!19sChIJmVMPI6WSw0cRvCE2xcsE9Rk,patatas fritas,4.4,163.0,Frituur,· Dine-in · Takeaway,"Sint-Amandsesteenweg 51, 2880 Bornem, Belgium","36VJ+F7 Bornem, Belgium",http://patatasfritas.one2three.be/,+32 3 827 83 00,Closed,4:30–10 PM,4:30–10 PM,4:30–10 PM,"11:45 AM–1:15 PM, 4–10:30 PM",4:30–10:30 PM,4–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipNjFBrctfeHsgna55NZb2oYmt0v9F1LSu2NF1Pl=w493-h240-k-no,False,51.0936875,4.230687500000002,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:26:30.057Z,
1261,https://www.google.com/maps/place/Frituur+Chevy%27s/data=!4m7!3m6!1s0x47c4780a38e830b3:0x80b69b0a9ab7a313!8m2!3d51.2787699!4d4.0515003!16s%2Fg%2F1v29b5lv!19sChIJszDoOAp4xEcRE6O3mgqbtoA,Frituur Chevy's,4.0,190.0,Fast food restaurant,· Dine-in · Takeaway · Delivery,"Gentsepoort 1, 4561 EL Hulst, Netherlands","73H2+GJ Hulst, Netherlands",https://jmap.top/frituur-chevy-s,+31 114 317 483,11:30 AM–9 PM,Closed,11:30 AM–9 PM,11:30 AM–9 PM,11:30 AM–9 PM,11:30 AM–9 PM,11:30 AM–9 PM,Open now,https://lh5.googleusercontent.com/p/AF1QipOmLMBin5QYJjtM7X7HSH3hFJPzydBYUJLq_RaK=w408-h306-k-no,True,51.2788125,4.051562500000003,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:26:36.019Z,
1262,https://www.google.com/maps/place/Frituur+Cultuur/data=!4m7!3m6!1s0x47c392a50d8e4443:0xe9c57675844d93f6!8m2!3d51.0944943!4d4.2314134!16s%2Fg%2F1tg6jq7f!19sChIJQ0SODaWSw0cR9pNNhHV2xek,Frituur Cultuur,4.5,154.0,Fast food restaurant,· Dine-in · Takeaway · Delivery,"Sint-Amandsesteenweg 44, 2880 Bornem, Belgium","36VJ+QH Bornem, Belgium",,+32 3 889 71 63,Closed,4:30–11 PM,4:30–11 PM,4:30–11 PM,4 PM–12 AM,4:30 PM–12 AM,4:30–11 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipPdp2gSOJ2bsUCF0DaV8xkQsU9iO1SfIUMUGNkP=w426-h240-k-no,False,51.09443750000001,4.231437499999984,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:26:44.935Z,
1263,https://www.google.com/maps/place/Pita+Planet+Frituur/data=!4m7!3m6!1s0x47c38e96d2c87def:0x12fcad3fd48d4de0!8m2!3d51.1639853!4d4.1393243!16s%2Fg%2F11h0qb88l!19sChIJ733I0paOw0cR4E2N1D-t_BI,Pita Planet Frituur,3.7,278.0,Restaurant,· Dine-in · Takeaway · Delivery,"Grote Markt 13, 9100 Sint-Niklaas, Belgium","547Q+HP Sint-Niklaas, Belgium",https://www.takeaway.com/be/menu/pita-planet-sint-niklaas?k1111=k1111&gbraid=0AAAAAD3ULIVtAnsj2mKiaLUpSWSMddzMo&gbraid=0AAAAAD3ULIVtAnsj2mKiaLUpSWSMddzMo&gclid=Cj0KCQiA7bucBhCeARIsAIOwr-_8ebSFd1pTGQW-9owkx7_cETfgsLKKNImxNZclSvjulBJyInLmitUaAr96EALw_wcB&gclsrc=aw.ds,+32 485 48 78 15,12–11 PM,12–11 PM,12–11 PM,12–11 PM,12 PM–1 AM,4 PM–1 AM,4–11 PM,Open now,https://lh5.googleusercontent.com/p/AF1QipN_-GxdJMYv0Sl4fsOi5_I_F9TcaTxnPFexOe7W=w408-h306-k-no,True,51.16393749999999,4.139312499999974,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:26:52.762Z,
1264,https://www.google.com/maps/place/Frituur+Dock+1261/data=!4m7!3m6!1s0x47c38b296b3cf913:0xabc70fffc3c21d81!8m2!3d51.2510512!4d4.2209975!16s%2Fg%2F11fj4ch5v2!19sChIJE_k8aymLw0cRgR3Cw_8Px6s,Frituur Dock 1261,4.3,136.0,Restaurant,· Dine-in · Takeaway · Delivery,"Hazopweg 5, 9130 Beveren, Belgium","762C+C9 Beveren, Belgium",https://www.dock1261.com/,+32 3 326 12 61,7 AM–7 PM,7 AM–7 PM,7 AM–7 PM,7 AM–7 PM,7 AM–7 PM,Closed,Closed,Open now,https://lh5.googleusercontent.com/p/AF1QipPs_0N3yXJxN6urMHukXgZ1FviwVCz5VeAMNARK=w532-h240-k-no,False,51.2510625,4.220937500000005,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:27:02.416Z,
1265,https://www.google.com/maps/place/Den+Tjouter/data=!4m7!3m6!1s0x47c393cd5d0d939b:0x928efdb697da9ea5!8m2!3d51.0625925!4d4.1540072!16s%2Fg%2F11dxhxsr28!19sChIJm5MNXc2Tw0cRpZ7al7b9jpI,Den Tjouter,4.7,123.0,Frituur,· Dine-in · Takeaway · Delivery,"Kasteellaan 2, 9220 Hamme, Belgium","3573+2J Hamme, Belgium",,+32 472 24 14 85,Closed,Closed,5–9 PM,5–9 PM,"12–1:30 PM, 5–9:30 PM",5–9 PM,"12–1:30 PM, 5–9 PM",Closed today,https://lh5.googleusercontent.com/p/AF1QipMneOz0c5c3kWfENGqujR6DIeBGv-flhP-hzb13=w408-h305-k-no,True,51.0625625,4.154062499999995,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:27:10.768Z,
1266,https://www.google.com/maps/place/Serhat+Pitta-Frituur-Snack/data=!4m7!3m6!1s0x47c38ea2164d43a5:0x952198fbb28cb845!8m2!3d51.1700158!4d4.1490841!16s%2Fg%2F11btn152pm!19sChIJpUNNFqKOw0cRRbiMsvuYIZU,Serhat Pitta-Frituur-Snack,4.2,225.0,Restaurant,· Dine-in · Takeaway · Delivery,"Truweelstraat 68, 9100 Sint-Niklaas, Belgium","54CX+2J Sint-Niklaas, Belgium",,+32 486 89 62 71,12 PM–12 AM,12 PM–12 AM,12 PM–12 AM,12 PM–12 AM,12 PM–12 AM,12 PM–12 AM,12 PM–12 AM,Open now,https://lh5.googleusercontent.com/p/AF1QipNk-oAqn3xNaH7akjHlHsRonVf-DQnlYfrACbrf=w426-h240-k-no,True,51.170062500000014,4.149062499999999,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:27:19.870Z,
1267,https://www.google.com/maps/place/Frituur+Oud+Bareeltje/data=!4m7!3m6!1s0x47c376e3f3a31365:0xb77e697a0e60a751!8m2!3d51.0720298!4d3.7745676!16s%2Fg%2F11cs04ll89!19sChIJZROj8-N2w0cRUadgDnppfrc,Frituur Oud Bareeltje,4.1,277.0,Frituur,· Dine-in · Takeaway · Delivery,"Antwerpsesteenweg 890, 9040 Gent, Belgium","3QCF+RR Ghent, Belgium",http://frituur-oud-bareeltje.fix.cooldrops-sites.be/nl,+32 487 20 10 25,Closed,5–10 PM,"11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM",Closed today,https://lh5.googleusercontent.com/p/AF1QipOe6hQMp4PJ-YFYwpCzAFUNQ7vxVstlHQrHlC3k=w512-h240-k-no,True,51.07206250000003,3.774562500000016,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:27:26.773Z,Identifies as women-owned
1268,https://www.google.com/maps/place/Frituur+De+Vlieger/data=!4m7!3m6!1s0x47c38b5d81cd20a5:0xc3188d6e0ff5b6f0!8m2!3d51.1944612!4d4.2361599!16s%2Fg%2F11bv3899wz!19sChIJpSDNgV2Lw0cR8Lb1D26NGMM,Frituur De Vlieger,4.3,80.0,Fast food restaurant,· Dine-in · Takeaway · Delivery,"Zandstraat 222, 9120 Beveren, Belgium","56VP+QF Beveren, Belgium",http://www.friturendevlieger.be/,+32 3 500 12 83,Closed,5–10 PM,5–10 PM,5–10 PM,4:30–10 PM,4:30–10 PM,4:30–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipPuO1Ck0spq1U4608zootvvVwHn6LGVYFyMoRov=w426-h240-k-no,True,51.19443750000001,4.236187499999986,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:27:34.213Z,
1269,https://www.google.com/maps/place/Frituur+1830/data=!4m7!3m6!1s0x47c38b156f5979d7:0x929fecd3f5d4cec6!8m2!3d51.2092607!4d4.237407!16s%2Fg%2F11f5blkd2v!19sChIJ13lZbxWLw0cRxs7U9dPsn5I,Frituur 1830,4.0,82.0,Frituur,· Dine-in · Takeaway · Delivery,"Pastoor Steenssensstraat 62, 9120 Beveren, Belgium","665P+PX Beveren, Belgium",https://www.frituur1830beveren.be/,+32 465 60 83 89,Closed,4–9 PM,4–9 PM,4–9 PM,"11:30 AM–1:30 PM, 4–9:30 PM","11:30 AM–1:30 PM, 4–9:30 PM","11:30 AM–1:30 PM, 4–9:30 PM",Closed today,https://lh5.googleusercontent.com/p/AF1QipNMtPSWHGMVblgUVRux4famm8qPsCiqqmlaufG3=w408-h306-k-no,False,51.20931249999997,4.237437499999984,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:27:40.518Z,
1270,https://www.google.com/maps/place/Frituur+Krokantje/data=!4m7!3m6!1s0x47c38ca3e11f1ba3:0x58122eef9889d15e!8m2!3d51.1810784!4d4.2388733!16s%2Fg%2F11bv387dhq!19sChIJoxsf4aOMw0cRXtGJmO8uElg,Frituur Krokantje,4.6,134.0,Frituur,· Dine-in · Takeaway · Delivery,"Pastoor Verwilghenplein 11, 9120 Beveren, Belgium","56JQ+CG Beveren, Belgium",http://www.krokantjehaasdonk.be/,,Closed,Closed,Closed,4:30–9 PM,4:30–9 PM,4:30–9 PM,4:30–9 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipMf1xOxnFRBzDVfInPbYddzvoHhVBQ8DvevTVG9=w408-h306-k-no,True,51.18106250000001,4.23881249999998,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:27:49.584Z,
1271,https://www.google.com/maps/place/Frituur+De+Bierkaai/data=!4m7!3m6!1s0x47c4780bf2c4a82d:0x3311a8c9bd4231be!8m2!3d51.2817663!4d4.0518374!16s%2Fg%2F11hzrskdcx!19sChIJLajE8gt4xEcRvjFCvcmoETM,Frituur De Bierkaai,4.5,23.0,Frituur,· Dine-in · Takeaway · Delivery,"Vismarkt 6, 4561 AZ Hulst, Netherlands","73J2+PP Hulst, Netherlands",,,Closed,Closed,Closed,4–8 PM,4–8 PM,4–8 PM,4–8 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipPMr2ayIGVVF_gPhv6WiB_PEkNMzmC7Bx81L5LQ=w408-h315-k-no,False,51.28181249999999,4.051812499999997,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:27:57.802Z,
1272,https://www.google.com/maps/place/Frituur+Bolero/data=!4m7!3m6!1s0x47c38f3464a52d17:0xa5f00f38064579f6!8m2!3d51.1391843!4d4.0707372!16s%2Fg%2F11hdf98zwj!19sChIJFy2lZDSPw0cR9nlFBjgP8KU,Frituur Bolero,4.4,105.0,Fast food restaurant,· Dine-in · Takeaway · Delivery,"Lokerse Baan 69c, 9111 Sint-Niklaas, Belgium","43QC+M7 Sint-Niklaas, Belgium",https://www.facebook.com/bolerobelsele,+32 497 12 17 17,5–9 PM,5–9 PM,Closed,"11:30 AM–1:30 PM, 5–9 PM","11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–9 PM",Closed,https://lh5.googleusercontent.com/p/AF1QipMiHnKuEwBYkRf6UKRZzanqAoJ-3wBriM29k8MF=w426-h240-k-no,True,51.13918749999998,4.070687500000034,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:28:06.304Z,
1273,https://www.google.com/maps/place/Eethuis+Niels/data=!4m7!3m6!1s0x47c3931ad0570801:0x627734a9e5480957!8m2!3d51.0620453!4d4.1940504!16s%2Fg%2F11mvgvjtmv!19sChIJAQhX0BqTw0cRVwlI5ak0d2I,Eethuis Niels,4.5,55.0,Frituur,· Dine-in · Takeaway · Delivery,"Zuster Theresialaan 2, 2880 Bornem, Belgium","356V+RJ Bornem, Belgium",http://www.eethuisniels.be/,,5–9:30 PM,5–9:30 PM,5–9:30 PM,5–9:30 PM,4:30–10 PM,11:30 AM–10 PM,11:30 AM–9:30 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipPLQly-zKfgI43VPcmbsjgVSsGx4W-fPYYwf7g7=w408-h306-k-no,False,51.06206250000001,4.194062499999987,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:28:13.973Z,
1274,https://www.google.com/maps/place/Frituur+%27t+Pleintje/data=!4m7!3m6!1s0x47c37746e1d6f00b:0x264d23fcbea2ed33!8m2!3d51.1007085!4d3.7630192!16s%2Fg%2F11b6g7kjwj!19sChIJC_DW4UZ3w0cRM-2ivvwjTSY,Frituur 't Pleintje,4.5,153.0,Frituur,· Dine-in · Takeaway · Delivery,"Oostakkerdorp 20, 9041 Gent, Belgium","4Q27+76 Ghent, Belgium",http://www.vindeenfrituur.be/frituren/oost-vlaanderen/oostakker--9041/-039-t-pleintje/2947/,+32 9 259 13 59,Closed,Closed,Closed,Closed,"11:30 AM–1:30 PM, 5–9:30 PM","11:30 AM–1:30 PM, 5–9:30 PM","11:30 AM–1:30 PM, 5–9:30 PM",Closed today,https://lh5.googleusercontent.com/p/AF1QipOLkEH0b_AavAbiRkR8_bwAUWC03fXFUC4N0hnI=w408-h306-k-no,False,51.10068750000001,3.7630624999999753,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:28:21.027Z,
1275,https://www.google.com/maps/place/Frituur+Bareeltje/data=!4m7!3m6!1s0x47c3931967423b51:0xcabe0e02a4d7a4fa!8m2!3d51.0552564!4d4.2097875!16s%2Fg%2F1tg_w7p1!19sChIJUTtCZxmTw0cR-qTXpAIOvso,Frituur Bareeltje,4.5,111.0,Frituur,· Dine-in · Takeaway · Delivery,"Buisstraat 68, 2890 Puurs-Sint-Amands, Belgium","3645+4W Puurs-Sint-Amands, Belgium",https://www.frituurbareeltje.be/,+32 479 26 72 58,Closed,Closed,5–10 PM,5–10 PM,5–10 PM,5–10 PM,5–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipPNyZkdERv--29dE9ZeHLSlYaqAlO-ULXcgKD9Y=w426-h240-k-no,False,51.0553125,4.209812499999984,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:28:25.626Z,
1276,https://www.google.com/maps/place/Frituur+%27t+Dorp/data=!4m7!3m6!1s0x47c3911193250cbf:0x674feb52e1292943!8m2!3d51.0537385!4d4.1070626!16s%2Fg%2F1jgm2v6z1!19sChIJvwwlkxGRw0cRQykp4VLrT2c,Frituur 't Dorp,4.4,62.0,Frituur,· Dine-in · Takeaway · Delivery,"Smidsestraat 9, 9200 Dendermonde, Belgium","3434+FR Dendermonde, Belgium",https://www.vindeenfrituur.be/frituren/oost-vlaanderen/grembergen--9200/-039-t-dorp/3840/,+32 52 52 93 62,Closed,5–9 PM,5–9 PM,5–9 PM,5–10 PM,5–10 PM,5–9 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipMzToGx-42KosnKIsdNpEWDfqD5wNhg_ZDgYT8=w408-h306-k-no,True,51.05368750000001,4.107062499999998,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:28:31.308Z,
1277,https://www.google.com/maps/place/Frituur+Yzerhand/data=!4m7!3m6!1s0x47c38b3abb4a5403:0xb85eb65a4fa4b8e6!8m2!3d51.2166325!4d4.2511409!16s%2Fg%2F1tgx15bx!19sChIJA1RKuzqLw0cR5rikT1q2Xrg,Frituur Yzerhand,4.4,26.0,Frituur,,"Yzerhand 71, 9120 Beveren, Belgium","6782+MF Beveren, Belgium",https://www.nieuwsblad.be/cnt/dmf20130226_00483928,+32 3 297 00 22,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipMEeUatH7cY3OGGtfkLRW-N0OgH3Vo_RtIK_HJo=w408-h544-k-no,False,51.21668749999996,4.2511875,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:28:36.318Z,
1278,https://www.google.com/maps/place/Frituur+%27t+Dolfijntje/data=!4m7!3m6!1s0x47c39bc0bbe416b5:0x3b02a6000595f9fc!8m2!3d51.0485452!4d3.9685341!16s%2Fg%2F11bwzkx_p2!19sChIJtRbku8Cbw0cR_PmVBQCmAjs,Frituur 't Dolfijntje,4.3,121.0,Frituur,· Dine-in · Takeaway · Delivery,"90, Dendermondse Steenweg 60, 9290 Berlare, Belgium","2XX9+CC Berlare, Belgium",https://www.openingsurengids.be/t-dolfijntje/berlare/1,,Closed,Closed,5–10 PM,5–10 PM,"11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM",5–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipO_bWImNBPN8bit5A9omoJduu8WpzZ2_mAo7H18=w408-h306-k-no,False,51.04856250000002,3.968562500000005,"https://www.google.com/maps/search/frituur/@51.1709822,4.0068964,11.63z?entry=ttu",2023-06-19T13:28:41.046Z,
